DEPTH,RHOB,GR,VP,Vs,NPHI
3628.375,2.2091,52.9429,2.703518088,4.837029696,23.1
3628.5,2.2424,56.5018,2.699226504,4.843969992,25.15
3628.625,2.249,53.8491,2.698476696,4.843918176,21.73
3628.75,2.218,55.0155,2.7037284,4.84927656,24.610000000000003
3628.875,2.2092,55.4599,2.714506128,4.863169344,29.970000000000002
3629.0,2.1959,53.4361,2.729633352,4.884212736,29.64
3629.125,2.165,49.4673,2.747049624,4.909114896,22.38
3629.25,2.1912,47.2519,2.7636520800000004,4.933983528000001,25.290000000000003
3629.375,2.1705,56.8546,2.7758410319999998,4.955005584,27.400000000000002
3629.5,2.1854,57.1871,2.784003576,4.971327624000001,27.750000000000004
3629.625,2.2133,57.46,2.7885877679999997,4.982678376,25.41
3629.75,2.2286,59.6012,2.7899989919999997,4.98913404,22.509999999999998
3629.875,2.216,59.5131,2.788474992,4.991096952,22.5
3630.0,2.216,56.1539,2.783180616,4.98914928,23.32
3630.125,2.1952,58.9863,2.7746645040000004,4.983763464,25.31
3630.25,2.1886,61.9531,2.764651824,4.974555456,25.69
3630.375,2.1982,61.7278,2.754565992,4.961552687999999,25.14
3630.5,2.2247,57.9355,2.745550008,4.944956328,24.9
3630.625,2.279,54.356,2.7381708,4.92486696,25.6
3630.75,2.2217,56.106,2.733129408,4.903524864,25.979999999999997
3630.875,2.2007,59.7189,2.72977356,4.883039256,22.98
3631.0,2.2405,64.3754,2.727835032,4.863102288,22.13
3631.125,2.2827,69.5002,2.726926728,4.843857216,22.75
3631.25,2.2643,74.6417,2.726472576,4.825931928,21.959999999999997
3631.375,2.3333,79.0158,2.725271664,4.81110036,24.84
3631.5,2.3718,74.7727,2.7226961039999997,4.805501184,26.229999999999997
3631.625,2.3595,80.3876,2.719611528,4.810935768,24.099999999999998
3631.75,2.3372,89.9095,2.71703292,4.826440944,22.86
3631.875,2.3232,90.0382,2.715865536,4.848499319999999,24.12
3632.0,2.291,65.5307,2.716709832,4.871252640000001,24.44
3632.125,2.2499,61.6972,2.720184552,4.8856574880000005,26.86
3632.25,2.2274,60.4128,2.7257197200000003,4.892701416,26.75
3632.375,2.2267,61.1095,2.73277584,4.894743576,24.91
3632.5,2.2244,58.8579,2.740511664,4.893999864,24.19
3632.625,2.1963,52.4047,2.747732376,4.892061336,26.47
3632.75,2.1577,60.568,2.752383624,4.8883122960000005,27.27
3632.875,2.2183,51.876,2.751453984,4.8781898880000005,25.19
3633.0,2.2001,54.3554,2.7444862559999996,4.860349943999999,25.97
3633.125,2.1814,61.0541,2.7316511279999998,4.83569772,25.369999999999997
3633.25,2.1918,63.8976,2.7140275920000003,4.808826552,23.36
3633.375,2.1904,59.6765,2.693554176,4.787246712,24.77
3633.5,2.311,72.2214,2.6745986640000003,4.775642975999999,23.76
3633.625,2.3795,80.6912,2.663607576,4.789298016,25.369999999999997
3633.75,2.4251,94.0905,2.6665763279999997,4.848922991999999,24.89
3633.875,2.4431,103.5575,2.688043392,4.963631424000001,22.21
3634.0,2.4267,101.5769,2.730060072,5.129649888,20.03
3634.125,2.3906,100.2625,2.791608336,5.325874032,24.310000000000002
3634.25,2.3395,92.2304,2.863592952,5.487149808,26.55
3636.125,2.192,79.0927,2.833289736,5.216764776,28.64
3636.25,2.2388,66.2615,2.8227101279999998,5.135535576,29.360000000000003
3636.375,2.2374,69.4448,2.812154904,5.064306864000001,30.070000000000004
3636.5,2.2619,70.3194,2.802715248,5.007553104,26.8
3636.625,2.2711,67.3355,2.7946410960000003,4.9689532320000005,23.04
3636.75,2.2492,63.9122,2.788087896,4.94826036,22.14
3636.875,2.25,65.933,2.7833421599999997,4.9398326400000006,24.67
3637.0,2.2376,60.6129,2.78065992,4.93335564,22.29
3637.125,2.2421,60.2442,2.778782352,4.923364296,24.23
3637.25,2.2685,60.5803,2.7770937599999996,4.909892136,25.080000000000002
3637.375,2.2804,65.2009,2.7750851279999997,4.8922716479999995,25.759999999999998
3637.5,2.2462,75.9446,2.7723846,4.8694086,28.199999999999996
3637.625,2.2405,70.5469,2.768885496,4.8394498079999995,24.44
3637.75,2.2407,81.4845,2.765383344,4.809280704,26.27
3637.875,2.2484,87.3936,2.762408496,4.787713056,24.77
3638.0,2.2575,96.8363,2.760003624,4.777139544,23.75
3638.125,2.2628,113.9329,2.758107768,4.7763440159999995,24.38
3638.25,2.2608,131.1479,2.75655024,4.780675224,23.080000000000002
3638.375,2.2305,105.6267,2.7541728,4.7832264,25.590000000000003
3638.5,2.2512,90.6792,2.7481133759999996,4.776801216,23.150000000000002
3638.625,2.2556,84.158,2.73600672,4.7523135839999995,23.45
3638.75,2.267,86.6243,2.715694848,4.707703056000001,24.79
3638.875,2.3194,98.5879,2.685967704,4.645755504,24.4
3639.0,2.371,118.2348,2.647102656,4.5729540239999995,28.13
3639.125,2.3941,127.0432,2.603946024,4.509634872,27.200000000000003
3639.25,2.3911,131.857,2.5619171520000004,4.471275792,25.6
3639.375,2.3933,132.361,2.523524544,4.457767056,24.51
3639.5,2.3961,128.5852,2.4913315679999997,4.466182584,23.369999999999997
3639.625,2.3695,121.5883,2.468185056,4.491575472,20.849999999999998
3639.75,2.4089,114.8281,2.46138192,4.523411832,24.55
3639.875,2.4323,122.7378,2.472071256,4.553108496,24.959999999999997
3640.0,2.5017,130.6908,2.497692744,4.578486143999999,26.33
3640.125,2.5248,128.6317,2.534936256,4.604439864,28.88
3640.25,2.4624,117.6059,2.579257224,4.637675256,30.86
3640.375,2.5018,120.7788,2.625324696,4.683968279999999,28.560000000000002
3640.5,2.5348,110.2021,2.667417576,4.735156392,32.83
3640.625,2.5301,110.0415,2.70310356,4.782409536,30.53
3640.75,2.4357,109.9499,2.7308556,4.817275608,30.55
3640.875,2.3273,109.7982,2.749667856,4.835923272,31.55
3641.0,2.3314,115.3491,2.759070936,4.838837160000001,26.950000000000003
3641.125,2.2707,110.4366,2.758321128,4.827632712,33.08
3641.25,2.3182,99.6903,2.750338416,4.803730296,31.569999999999997
3641.375,2.3346,90.9356,2.7381403200000003,4.770473568,26.55
3641.5,2.3282,82.5098,2.7231502560000003,4.731514032,22.73
3641.625,2.3236,76.3405,2.7062369040000003,4.6910457359999995,22.05
3641.75,2.317,83.997,2.68754352,4.65310728,21.09
3641.875,2.3129,66.1936,2.666686056,4.62140808,19.97
3642.0,2.3286,56.7881,2.6450604959999997,4.593497544,19.32
3642.125,2.3426,58.5145,2.624148168,4.5701376719999995,19.39
3642.25,2.3694,64.3738,2.605479168,4.552309920000001,19.869999999999997
3642.375,2.4285,65.638,2.590656744,4.5408037199999995,20.96
3642.5,2.4581,72.7305,2.582414952,4.535634312,27.32
3642.625,2.5223,96.0319,2.58301236,4.536088464,24.68
3642.75,2.558,104.9136,2.5922264640000003,4.542787968,24.12
3642.875,2.5076,105.7323,2.609718936,4.5576744,25.82
3643.0,2.3953,105.0812,2.6342279040000003,4.581747504,27.57
3643.125,2.3471,101.3157,2.663564904,4.614385488,26.450000000000003
3643.25,2.3102,85.1302,2.693953464,4.6499678399999995,24.52
3643.375,2.2852,78.1402,2.7215835840000002,4.679356656,21.05
3643.5,2.2726,72.5326,2.74493736,4.699695960000001,21.26
3643.625,2.2573,66.8281,2.762908368,4.711311888,23.02
3643.75,2.237,63.4287,2.774606592,4.71665808,22.73
3643.875,2.2846,68.3625,2.778376968,4.719529296,23.9
3644.0,2.2728,64.3892,2.7721041840000002,4.719087336,22.57
3644.125,2.2907,68.6144,2.757604848,4.7106900959999995,25.490000000000002
3644.25,2.3146,73.7748,2.73711924,4.6923198,30.259999999999998
3644.375,2.3362,74.558,2.7134058,4.665149928,32.62
3644.5,2.3723,71.3488,2.689293072,4.633545216000001,28.360000000000003
3644.625,2.3772,72.2317,2.6667073919999997,4.604860488,24.959999999999997
3644.75,2.3145,72.55,2.645185464,4.579461504,24.959999999999997
3644.875,2.3523,80.5343,2.623709256,4.553745528,25.480000000000004
3645.0,2.4264,88.9725,2.60204712,4.525566768,25.919999999999998
3645.125,2.4459,91.9789,2.5804642319999997,4.494599088,25.95
3645.25,2.468,101.908,2.5598140320000002,4.463835624000001,23.64
3645.375,2.48,110.685,2.542333752,4.438808496,22.919999999999998
3645.5,2.4667,110.2121,2.5279685279999997,4.4195725679999995,21.73
3645.625,2.4797,109.3818,2.516282496,4.405527384,24.15
3645.75,2.4981,111.763,2.506891608,4.396066392,27.33
3645.875,2.4579,113.9448,2.4994941120000003,4.390778112,24.15
3646.0,2.4957,101.0915,2.493791304,4.39055256,25.130000000000003
3646.125,2.465,103.574,2.490066648,4.394993496,23.04
3646.25,2.4699,105.3334,2.488701144,4.403125559999999,22.689999999999998
3646.375,2.5045,106.5372,2.489835,4.41450984,25.27
3646.5,2.5248,108.9751,2.493489552,4.429070136,28.98
3646.625,2.469,109.4133,2.499768432,4.447501392,27.97
3646.75,2.4769,106.2547,2.51007372,4.470650952000001,27.22
3646.875,2.4959,111.6564,2.52444504,4.496443128,26.840000000000003
3647.0,2.5171,119.4589,2.543050032,4.52425308,27.389999999999997
3647.125,2.5188,125.0586,2.565529032,4.553718096000001,28.999999999999996
3647.25,2.4851,125.7566,2.5910407920000003,4.5846918720000005,30.769999999999996
3647.375,2.4859,119.8267,2.618174088,4.617479208,27.43
3647.5,2.4918,117.5228,2.644469184,4.649980032,27.700000000000003
3647.625,2.4262,104.426,2.668865376,4.679634023999999,28.57
3647.75,2.3568,90.2441,2.690585424,4.704822696,28.970000000000002
3647.875,2.3323,81.3121,2.7089740079999998,4.724802336000001,28.470000000000002
3648.0,2.325,71.181,2.723388,4.739761919999999,27.189999999999998
3648.125,2.3101,73.5821,2.7326813519999997,4.749887375999999,26.179999999999996
3648.25,2.3297,71.2907,2.738463408,4.7560991999999995,24.6
3648.375,2.3443,70.1508,2.7420051840000004,4.759080144,25.130000000000003
3648.5,2.351,67.894,2.7440717279999998,4.759491624,25.8
3648.625,2.3463,62.357,2.7451232880000003,4.758177936,23.990000000000002
3648.75,2.2355,70.4965,2.7453732239999997,4.756629552,24.65
3648.875,2.3241,71.3405,2.745510384,4.75681548,24.98
3649.0,2.3121,68.9228,2.7461565599999997,4.758958224000001,25.77
3649.125,2.3056,70.2854,2.747458056,4.76309436,24.64
3649.25,2.349,74.1793,2.74934172,4.768852032000001,22.78
3649.375,2.3469,69.6448,2.7515301840000004,4.77542352,25.55
3649.5,2.2904,66.3778,2.7534047040000003,4.781150712,24.39
3649.625,2.2854,61.2537,2.7548921280000003,4.785545928,25.82
3649.75,2.2782,65.9173,2.756157048,4.7887920479999995,25.81
3649.875,2.2839,74.4231,2.7565929120000003,4.790562936000001,25.740000000000002
3650.0,2.3194,77.4324,2.755151208,4.790035632,27.21
3650.125,2.3219,77.6474,2.75022564,4.7851588320000005,25.5
3650.25,2.3004,72.0063,2.740423272,4.773125328,27.700000000000003
3650.375,2.3313,74.0841,2.726704224,4.7551726080000005,24.75
3650.5,2.3706,76.9751,2.71006824,4.732483296,25.25
3650.625,2.3805,76.9028,2.691563832,4.706614920000001,27.68
3650.75,2.3513,75.4752,2.672172456,4.67935056,21.81
3650.875,2.3865,78.7053,2.652665256,4.652418432,25.019999999999996
3651.0,2.4245,93.5996,2.633941392,4.6277022,23.630000000000003
3651.125,2.4364,102.1524,2.617415136,4.606689288,23.56
3651.25,2.4613,107.4753,2.6040496560000004,4.59016608,24.65
3651.375,2.5085,114.9425,2.5942655759999997,4.57844652,25.669999999999998
3651.5,2.4683,119.852,2.5877123760000003,4.5715458479999995,27.38
3651.625,2.5368,119.2622,2.583874944,4.569390912,23.080000000000002
3651.75,2.5562,120.7975,2.58154932,4.5697902,26.619999999999997
3651.875,2.5162,117.3651,2.580839136,4.571692152,25.61
3652.0,2.4625,114.7755,2.581537128,4.57388976,22.24
3652.125,2.4653,124.4565,2.5829483520000003,4.575099816,27.35
3652.25,2.512,124.767,2.582747184,4.573673352,26.56
3652.375,2.4601,126.6182,2.579604696,4.56959208,23.880000000000003
3652.5,2.444,119.8918,2.574368232,4.56364848,22.28
3652.625,2.4806,115.7358,2.567720544,4.55604372,22.689999999999998
3652.75,2.5233,119.6768,2.560134072,4.5466467360000005,24.16
3652.875,2.464,118.529,2.55157224,4.5348448800000005,23.46
3653.0,2.5488,123.5464,2.5419314159999997,4.5196993679999995,28.76
3653.125,2.4923,122.2,2.532244872,4.502319672,30.91
3653.25,2.4677,115.172,2.523329472,4.484507160000001,28.27
3653.375,2.4759,110.9116,2.516209344,4.4684990639999995,24.740000000000002
3653.5,2.4394,118.1028,2.512112832,4.456797792000001,25.169999999999998
3653.625,2.4427,125.6786,2.513237544,4.4530731359999995,23.35
3653.75,2.499,124.6419,2.522140752,4.460165832,25.69
3653.875,2.5235,120.7561,2.53808484,4.4763507119999995,23.29
3654.0,2.5104,115.7925,2.5591678559999997,4.4997624,20.27
3654.125,2.4667,109.3439,2.582582592,4.527630264,19.62
3654.25,2.4012,99.2729,2.605046352,4.556522256,19.62
3654.375,2.4119,103.5035,2.6224992,4.581543288,18.39
3654.5,2.356,103.3698,2.635297752,4.601455872,19.689999999999998
3654.625,2.3169,97.5833,2.6439449280000002,4.6163575439999995,19.98
3654.75,2.3103,91.9515,2.649022896,4.626778656,20.75
3654.875,2.323,91.9412,2.651354616,4.633593984,23.27
3655.0,2.3574,90.0466,2.652131856,4.637720976000001,19.27
3655.125,2.3478,92.766,2.6545032,4.641354192,20.5
3655.25,2.3591,97.2724,2.660523,4.646298048,19.400000000000002
3655.375,2.38,98.2242,2.6705143440000003,4.6532292,20.16
3655.5,2.3924,98.154,2.6838859200000003,4.662156792,22.53
3655.625,2.3791,106.0988,2.69918688,4.672376736,21.04
3655.75,2.2995,93.2135,2.71299432,4.68151464,25.669999999999998
3655.875,2.3248,80.5516,2.721982872,4.687491768,25.05
3656.0,2.351,79.7275,2.724497472,4.68939372,23.5
3656.125,2.368,84.1541,2.7199285200000003,4.686309144,23.630000000000003
3656.25,2.3823,85.6128,2.708687496,4.677296208,25.240000000000002
3656.375,2.3553,89.5218,2.692158192,4.6607425199999994,21.97
3656.5,2.3728,90.035,2.6733855600000003,4.635270384,27.62
3656.625,2.3979,93.1838,2.6550366,4.605890712,27.71
3656.75,2.3937,91.6903,2.637797112,4.57638912,26.810000000000002
3656.875,2.3932,87.4234,2.62225536,4.550039160000001,26.650000000000002
3657.0,2.4728,90.7244,2.6090117999999998,4.529257896,25.85
3657.125,2.5614,112.1677,2.599447176,4.515874128,28.15
3657.25,2.498,112.439,2.593774848,4.509055752,27.6
3657.375,2.5047,111.2556,2.59128768,4.508248032,28.249999999999996
3657.5,2.5263,115.6463,2.591351688,4.51331076,27.76
3657.625,2.5018,121.9811,2.593217064,4.523469744000001,26.08
3657.75,2.5108,111.4703,2.596137048,4.536929712,31.330000000000002
3657.875,2.5295,111.2014,2.599553856,4.548740712,25.3
3658.0,2.5477,114.396,2.602696344,4.556616743999999,28.199999999999996
3658.125,2.5235,115.9212,2.6048756639999997,4.56053952,27.61
3658.25,2.4944,116.1585,2.60549136,4.560987576,24.22
3658.375,2.5266,118.2096,2.604067944,4.558759488,26.0
3658.5,2.5323,118.2055,2.600041536,4.554507527999999,26.26
3658.625,2.5991,112.0082,2.5938022800000002,4.549082088,26.69
3658.75,2.5596,108.3667,2.586910752,4.542806256,26.540000000000003
3658.875,2.5086,108.9938,2.5805373840000003,4.53624696,26.68
3659.0,2.5054,109.3535,2.575486848,4.53018144,26.490000000000002
3659.125,2.472,97.908,2.5719938399999998,4.52554848,22.650000000000002
3659.25,2.4629,108.9135,2.56995168,4.523280768,26.8
3659.375,2.4985,104.9747,2.5690921440000003,4.522271880000001,24.060000000000002
3659.5,2.5311,102.8126,2.569710888,4.521796392000001,22.07
3659.625,2.5309,104.1921,2.572036512,4.521198984000001,21.5
3659.75,2.4957,103.7679,2.576008056,4.519915776,20.62
3659.875,2.4932,101.5509,2.5808360880000003,4.517388984,24.14
3660.0,2.4803,96.4884,2.583289728,4.513560696,24.27
3660.125,2.4533,98.2356,2.582186352,4.508049912000001,25.28
3660.25,2.4523,105.979,2.5778338080000003,4.500146448,25.21
3660.375,2.4878,111.4956,2.5711160160000004,4.489426632,23.97
3660.5,2.5233,101.4856,2.563191216,4.47588132,24.68
3660.625,2.4749,102.5826,2.554714728,4.459876272000001,27.3
3660.75,2.4928,112.5003,2.5456835040000003,4.442667264,26.07
3660.875,2.507,116.5837,2.536350528,4.424662728,25.34
3661.0,2.5194,113.8605,2.527520472,4.4061461280000005,24.41
3661.125,2.5411,109.8349,2.5202509920000002,4.387416168,22.56
3661.25,2.5165,112.0782,2.5158984479999997,4.368933096,25.94
3661.375,2.5188,115.2247,2.513825808,4.351321752,24.0
3661.5,2.52,110.9304,2.512262184,4.334557752,24.43
3661.625,2.52,109.826,2.510762568,4.3189550400000005,26.619999999999997
3661.75,2.4852,112.3582,2.509384872,4.30523904,27.49
3661.875,2.3733,107.9379,2.50861068,4.294583232,23.400000000000002
3662.0,2.4414,94.5923,2.509336104,4.289880168,21.990000000000002
3662.125,2.3891,71.9984,2.511283776,4.292291136,22.48
3662.25,2.3452,55.1447,2.513645976,4.30149,21.29
3662.375,2.3874,49.6799,2.515837488,4.31659284,21.09
3662.5,2.498,52.2457,2.5173340559999997,4.335920208,23.49
3662.625,2.4709,45.5668,2.5176083759999996,4.356878256000001,22.86
3662.75,2.4534,47.6854,2.51580396,4.37534304,20.880000000000003
3662.875,2.4,48.9416,2.5128992159999997,4.38951624,19.11
3663.0,2.4092,53.951,2.509558608,4.399233263999999,19.64
3663.125,2.4509,61.2662,2.5063063920000004,4.404902544,21.709999999999997
3663.25,2.4251,66.462,2.5035266160000003,4.407222072,22.54
3663.375,2.5038,82.2668,2.501725248,4.406170512,21.2
3663.5,2.4919,94.3411,2.501167464,4.40309508,25.81
3663.625,2.4803,103.5398,2.501621616,4.399675224,26.700000000000003
3663.75,2.4858,114.4459,2.503450416,4.3971636720000005,26.1
3663.875,2.5,124.5906,2.50708668,4.39660284,26.419999999999998
3664.0,2.5,117.511,2.5129235999999997,4.398690719999999,25.430000000000003
3664.125,2.4731,127.3701,2.52068076,4.40436,25.080000000000002
3664.25,2.4733,125.2591,2.529266976,4.412415864,27.57
3664.375,2.4529,116.8274,2.5386304319999997,4.421800656,27.51
3664.5,2.443,107.4519,2.548786368,4.431353088000001,24.779999999999998
3664.625,2.488,100.5781,2.559606768,4.439957592,22.95
3664.75,2.4454,93.1635,2.570158944,4.446684528,26.93
3664.875,2.4528,103.7599,2.577882576,4.4528506320000005,28.599999999999998
3665.0,2.4559,100.7237,2.5817657279999997,4.459656816,24.41
3665.125,2.4471,93.6746,2.582207688,4.466862288,22.88
3665.25,2.4291,93.0563,2.58042156,4.473759912,27.52
3665.375,2.4108,99.8355,2.578223952,4.47944748,31.5
3665.5,2.4952,104.1629,2.577425376,4.484373048,26.33
3665.625,2.4989,95.5017,2.577568632,4.49081652,25.080000000000002
3665.75,2.5316,87.999,2.578641528,4.49919852,26.419999999999998
3665.875,2.5261,85.7655,2.580869616,4.508345568,26.729999999999997
3666.0,2.4149,86.4162,2.584466256,4.516078344,23.66
3666.125,2.4419,82.176,2.589370488,4.519105008,23.13
3666.25,2.4417,92.381,2.5949818560000004,4.516995792,24.04
3666.375,2.4717,102.8955,2.600654184,4.513289424,23.3
3666.5,2.4828,112.2163,2.6060034240000003,4.509805559999999,23.56
3666.625,2.4669,114.2115,2.61059676,4.507775592,25.419999999999998
3666.75,2.4685,99.4491,2.6140196639999997,4.507799976,26.540000000000003
3666.875,2.4365,103.1849,2.616421488,4.510726056,26.21
3667.0,2.4541,99.9628,2.620374744,4.51824852,27.08
3667.125,2.468,98.8285,2.62751316,4.53216264,27.950000000000003
3667.25,2.4553,99.2245,2.63807448,4.552901232,27.639999999999997
3667.375,2.4192,98.5567,2.651095536,4.579424928,26.090000000000003
3667.5,2.4028,98.2843,2.66407392,4.6087832639999995,26.040000000000003
3667.625,2.3716,101.5052,2.673108192,4.635172848,23.84
3667.75,2.3798,96.2563,2.678000232,4.6563534,25.25
3667.875,2.3623,91.1829,2.6791158,4.67124288,24.79
3668.0,2.3211,86.1713,2.676759696,4.678984799999999,22.1
3668.125,2.3152,74.3932,2.671102608,4.678878119999999,21.490000000000002
3668.25,2.3176,70.5286,2.661723912,4.668673416,21.54
3668.375,2.3756,74.6834,2.6501963760000002,4.649812391999999,22.900000000000002
3668.5,2.3472,78.4864,2.638010472,4.626053232,24.55
3668.625,2.3284,80.5038,2.62626348,4.600404312,26.07
3668.75,2.3856,80.6017,2.616000864,4.5755814,27.229999999999997
3668.875,2.3889,77.4879,2.608322952,4.553623608,28.04
3669.0,2.3938,79.922,2.604647064,4.5359330159999995,24.89
3669.125,2.327,83.6623,2.603994792,4.52161656,25.69
3669.25,2.3566,85.2173,2.606067432,4.511692272,24.51
3669.375,2.44,87.7308,2.6105723760000004,4.507409832,22.509999999999998
3669.5,2.4181,95.8424,2.6172688319999997,4.510101216,24.060000000000002
3669.625,2.3401,94.7142,2.62650732,4.522235304,21.14
3669.75,2.3129,84.6858,2.637614232,4.542867215999999,25.569999999999997
3669.875,2.3343,74.436,2.649281976,4.568958096,25.21
3670.0,2.3959,72.2277,2.660654064,4.598615136,22.919999999999998
3670.125,2.4543,77.5301,2.671154424,4.629908952,22.35
3670.25,2.42,76.278,2.68053312,4.66072728,23.47
3670.375,2.3614,79.7509,2.689290024,4.688960904,26.090000000000003
3670.5,2.3232,78.2081,2.6975561999999997,4.712838936,25.39
3670.625,2.2825,78.7506,2.7052402079999998,4.731831024,25.75
3670.75,2.2788,78.1553,2.711967144,4.745611032,27.05
3670.875,2.3332,71.1212,2.717325528,4.754252112,26.91
3671.0,2.2339,68.0976,2.72107152,4.757848752,23.86
3671.125,2.2541,70.1403,2.724025032,4.7582632799999995,20.25
3671.25,2.2458,70.6543,2.7269876880000004,4.757309256,21.37
3671.375,2.2425,70.6977,2.730556896,4.755574944,22.53
3671.5,2.2476,71.8092,2.734811904,4.75326456,21.9
3671.625,2.2066,74.4743,2.739155304,4.750225704,23.07
3671.75,2.2837,72.3147,2.741255376,4.745897544,26.66
3671.875,2.3287,74.3839,2.739731376,4.740267888,26.229999999999997
3672.0,2.3094,76.0175,2.733894456,4.732626552,24.04
3672.125,2.2868,77.9779,2.723589168,4.7217878639999995,22.52
3672.25,2.3174,80.9029,2.7092422320000003,4.706590535999999,22.96
3672.375,2.3133,77.5486,2.691889968,4.68611712,22.81
3672.5,2.3022,81.5067,2.674205472,4.663147392,23.369999999999997
3672.625,2.2925,75.4047,2.65840464,4.642677024,27.79
3672.75,2.3264,75.2376,2.646200448,4.627309008,27.389999999999997
3672.875,2.3602,83.5473,2.639238816,4.618795944,22.66
3673.0,2.2904,87.2902,2.638949256,4.617994319999999,23.29
3673.125,2.3462,86.8143,2.6473800240000003,4.626074568,25.11
3673.25,2.3661,89.9146,2.661723912,4.640741544,24.240000000000002
3673.375,2.4021,89.8982,2.6783477039999997,4.659514176,23.27
3673.5,2.464,88.4591,2.694303984,4.679615736,23.36
3673.625,2.5081,89.4368,2.707056816,4.698028704,24.959999999999997
3673.75,2.394,95.2912,2.714557944,4.711607544,27.98
3673.875,2.3813,82.8913,2.714798736,4.717032983999999,25.27
3674.0,2.3741,83.765,2.709342816,4.7160942,25.080000000000002
3674.125,2.3404,85.4714,2.699272224,4.709519664,26.44
3674.25,2.3237,85.0267,2.686229832,4.698312168,27.71
3674.375,2.3944,87.5347,2.672269992,4.683767112,27.36
3674.5,2.3985,88.2592,2.6600901840000004,4.667786447999999,25.319999999999997
3674.625,2.4154,89.2988,2.651062008,4.652805528,24.87
3674.75,2.3949,90.4072,2.644752648,4.640040504,25.669999999999998
3674.875,2.3826,95.459,2.6408633999999997,4.630183272,25.71
3675.0,2.3953,103.3081,2.638955352,4.6234990080000005,24.42
3675.125,2.354,102.09,2.6385012,4.61979264,24.67
3675.25,2.4142,88.7371,2.638674936,4.6183539840000005,27.91
3675.375,2.3551,85.9674,2.63879076,4.616555664000001,29.23
3675.5,2.3665,88.354,2.63869932,4.61296512,28.720000000000002
3675.625,2.4198,87.6388,2.638147632,4.606750248,27.1
3675.75,2.3897,79.8376,2.636858328,4.597715976000001,25.52
3675.875,2.3873,90.213,2.63450832,4.58653896,25.41
3676.0,2.42,85.3413,2.6312591519999997,4.5744170639999995,23.71
3676.125,2.4176,87.0247,2.6277570000000003,4.562084856,23.13
3676.25,2.3764,91.1629,2.6243554319999998,4.550231184,26.009999999999998
3676.375,2.3385,91.9168,2.621289144,4.539605856,30.25
3676.5,2.3873,87.8921,2.61864348,4.531007448,28.060000000000002
3676.625,2.452,94.4489,2.616369672,4.526429352,21.709999999999997
3676.75,2.4932,98.6028,2.61451344,4.5255972479999995,20.51
3676.875,2.4856,95.767,2.6133155759999998,4.527907632000001,22.2
3677.0,2.4471,91.784,2.612925432,4.532644224,24.16
3677.125,2.4166,93.9506,2.613382632,4.538907864,24.560000000000002
3677.25,2.4346,96.1644,2.614632312,4.545384864,25.1
3677.375,2.461,97.9435,2.61629652,4.550292144,23.35
3677.5,2.4632,99.2514,2.617997304,4.553779056,24.759999999999998
3677.625,2.4435,98.6919,2.619551784,4.556217456000001,26.35
3677.75,2.4396,95.7861,2.620859376,4.55808588,26.57
3677.875,2.5051,91.2977,2.621895696,4.559878104,26.700000000000003
3678.0,2.4011,85.7869,2.62269732,4.562029992,28.910000000000004
3678.125,2.4447,90.0657,2.623270344,4.564864632,27.61
3678.25,2.488,92.695,2.6236726800000003,4.568766072,25.64
3678.375,2.4816,92.2036,2.623995768,4.573999488,25.009999999999998
3678.5,2.4374,91.7462,2.6243554319999998,4.580674608000001,25.580000000000002
3678.625,2.4342,97.0145,2.624882736,4.588678656,22.009999999999998
3678.75,2.4792,89.8697,2.625550248,4.596990551999999,23.669999999999998
3678.875,2.4644,88.3937,2.626150704,4.604650176,24.11
3679.0,2.4611,88.311,2.62659876,4.610819328,26.91
3679.125,2.482,88.467,2.626863936,4.614937176000001,29.049999999999997
3679.25,2.4836,91.7707,2.626976712,4.616823888,23.369999999999997
3679.375,2.5058,100.0537,2.626952328,4.616647104,23.49
3679.5,2.4726,98.7991,2.6267785920000004,4.61544924,26.47
3679.625,2.4179,95.6232,2.626403688,4.613882568,30.759999999999998
3679.75,2.4189,93.3429,2.625906864,4.612331136000001,29.74
3679.875,2.4957,93.5363,2.625431376,4.6111637519999995,22.32
3680.0,2.5243,97.7454,2.625157056,4.610837616,21.83
3680.125,2.5683,95.9698,2.625199728,4.612203119999999,25.419999999999998
3680.25,2.5118,95.3844,2.625495384,4.615138344,23.28
3680.375,2.4661,87.1531,2.626114128,4.6193964,23.62
3680.5,2.4605,80.464,2.627034624,4.624599335999999,25.740000000000002
3680.625,2.4586,90.3573,2.628156288,4.630238136,23.76
3680.75,2.4241,88.1714,2.629232232,4.635538608,22.18
3680.875,2.4626,97.0488,2.629774776,4.639180968000001,22.64
3681.0,2.4817,97.0624,2.629854024,4.640070984,23.52
3681.125,2.4938,96.2679,2.629473024,4.637044319999999,24.58
3681.25,2.5158,100.8575,2.62830564,4.628897016000001,25.09
3681.375,2.537,104.607,2.6255472,4.61455008,23.14
3681.5,2.4868,95.3426,2.61798816,4.590339816,27.200000000000003
3681.625,2.4406,100.9097,2.605101216,4.55895456,30.18
3681.75,2.4758,101.9313,2.587758096,4.522110336,28.799999999999997
3681.875,2.5367,96.7692,2.5678302719999997,4.482507672,24.5
3682.0,2.526,94.0034,2.547740904,4.4434353600000005,21.62
3682.125,2.4866,102.6164,2.530309392,4.409398344,25.840000000000003
3682.25,2.5247,105.5405,2.5171085040000003,4.384477896,23.79
3682.375,2.5203,102.8452,2.507601792,4.368466752,22.689999999999998
